match_id,date,gender,competition,competition_id,stage,team_a,team_b,team_a_score,team_b_score,sets_a,sets_b,winner,venue,country_host,neutral,source,source_match_id,tournament_no,no_in_tournament
fivb_vis:9179,2018-10-01,women,World Championship,WCH_WOMEN,other,MEX,JPN,45,75,0,3,team_b,Yokohama Arena,,True,fivb_vis,9179,,
fivb_vis:9180,2018-10-01,women,World Championship,WCH_WOMEN,other,SRB,BRA,75,58,3,0,team_a,Hamamatsu Arena,,True,fivb_vis,9180,,
fivb_vis:9181,2018-10-02,women,World Championship,WCH_WOMEN,other,ITA,CUB,75,49,3,0,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,9181,,
fivb_vis:9182,2018-10-02,women,World Championship,WCH_WOMEN,other,RUS,AZE,75,64,3,0,team_a,Kobe Green Arena,,True,fivb_vis,9182,,
fivb_vis:9183,2018-10-02,women,World Championship,WCH_WOMEN,other,BGR,TUR,52,75,0,3,team_b,Hokkaido Prefectural Sports Center,,True,fivb_vis,9183,,
fivb_vis:9184,2018-10-02,women,World Championship,WCH_WOMEN,other,TTO,THA,70,98,1,3,team_b,Kobe Green Arena,,True,fivb_vis,9184,,
fivb_vis:9185,2018-10-02,women,World Championship,WCH_WOMEN,other,CHN,CAN,75,55,3,0,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,9185,,
fivb_vis:9186,2018-10-02,women,World Championship,WCH_WOMEN,other,USA,KOR,94,85,3,1,team_a,Kobe Green Arena,,True,fivb_vis,9186,,
fivb_vis:9187,2018-10-03,women,World Championship,WCH_WOMEN,other,ARG,NLD,56,75,0,3,team_b,Yokohama Arena,,True,fivb_vis,9187,,
fivb_vis:9188,2018-10-03,women,World Championship,WCH_WOMEN,other,TUR,ITA,52,75,0,3,team_b,Hokkaido Prefectural Sports Center,,True,fivb_vis,9188,,
fivb_vis:9189,2018-10-03,women,World Championship,WCH_WOMEN,other,AZE,TTO,79,60,3,0,team_a,Kobe Green Arena,,True,fivb_vis,9189,,
fivb_vis:9190,2018-10-03,women,World Championship,WCH_WOMEN,other,PRI,DOM,59,75,0,3,team_b,Hamamatsu Arena,,True,fivb_vis,9190,,
fivb_vis:9191,2018-10-03,women,World Championship,WCH_WOMEN,other,MEX,DEU,58,75,0,3,team_b,Yokohama Arena,,True,fivb_vis,9191,,
fivb_vis:9192,2018-10-03,women,World Championship,WCH_WOMEN,other,CAN,CUB,91,76,3,1,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,9192,,
fivb_vis:9193,2018-10-03,women,World Championship,WCH_WOMEN,other,KOR,RUS,58,75,0,3,team_b,Kobe Green Arena,,True,fivb_vis,9193,,
fivb_vis:9194,2018-10-03,women,World Championship,WCH_WOMEN,other,KAZ,SRB,47,75,0,3,team_b,Hamamatsu Arena,,True,fivb_vis,9194,,
fivb_vis:9195,2018-10-03,women,World Championship,WCH_WOMEN,other,JPN,CMR,75,50,3,0,team_a,Yokohama Arena,,True,fivb_vis,9195,,
fivb_vis:9196,2018-10-03,women,World Championship,WCH_WOMEN,other,CHN,BGR,97,78,3,1,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,9196,,
fivb_vis:9197,2018-10-03,women,World Championship,WCH_WOMEN,other,USA,THA,109,94,3,2,team_a,Kobe Green Arena,,True,fivb_vis,9197,,
fivb_vis:9198,2018-10-03,women,World Championship,WCH_WOMEN,other,KEN,BRA,39,75,0,3,team_b,Hamamatsu Arena,,True,fivb_vis,9198,,
fivb_vis:9199,2018-10-04,women,World Championship,WCH_WOMEN,other,NLD,MEX,75,49,3,0,team_a,Yokohama Arena,,True,fivb_vis,9199,,
fivb_vis:9200,2018-10-04,women,World Championship,WCH_WOMEN,other,BGR,CAN,100,92,3,1,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,9200,,
fivb_vis:9201,2018-10-04,women,World Championship,WCH_WOMEN,other,TTO,KOR,63,76,0,3,team_b,Kobe Green Arena,,True,fivb_vis,9201,,
fivb_vis:9202,2018-10-04,women,World Championship,WCH_WOMEN,other,SRB,PRI,77,65,3,0,team_a,Hamamatsu Arena,,True,fivb_vis,9202,,
fivb_vis:9203,2018-10-04,women,World Championship,WCH_WOMEN,other,CMR,ARG,54,75,0,3,team_b,Yokohama Arena,,True,fivb_vis,9203,,
fivb_vis:9204,2018-10-04,women,World Championship,WCH_WOMEN,other,CUB,TUR,61,98,1,3,team_b,Hokkaido Prefectural Sports Center,,True,fivb_vis,9204,,
fivb_vis:9205,2018-10-04,women,World Championship,WCH_WOMEN,other,THA,AZE,90,83,3,1,team_a,Kobe Green Arena,,True,fivb_vis,9205,,
fivb_vis:9206,2018-10-04,women,World Championship,WCH_WOMEN,other,DOM,KEN,75,27,3,0,team_a,Hamamatsu Arena,,True,fivb_vis,9206,,
fivb_vis:9207,2018-10-04,women,World Championship,WCH_WOMEN,other,DEU,JPN,69,78,0,3,team_b,Yokohama Arena,,True,fivb_vis,9207,,
fivb_vis:9208,2018-10-04,women,World Championship,WCH_WOMEN,other,ITA,CHN,96,85,3,1,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,9208,,
fivb_vis:9209,2018-10-04,women,World Championship,WCH_WOMEN,other,RUS,USA,105,97,2,3,team_b,Kobe Green Arena,,True,fivb_vis,9209,,
fivb_vis:9210,2018-10-04,women,World Championship,WCH_WOMEN,other,BRA,KAZ,75,44,3,0,team_a,Hamamatsu Arena,,True,fivb_vis,9210,,
fivb_vis:9211,2018-10-07,women,World Championship,WCH_WOMEN,other,DEU,BRA,107,114,3,2,team_a,Nippongaishi Hall,,True,fivb_vis,9211,,
fivb_vis:9212,2018-10-07,women,World Championship,WCH_WOMEN,other,TUR,RUS,48,75,0,3,team_b,Osaka Municipal Central Gymnasium,,True,fivb_vis,9212,,
fivb_vis:9213,2018-10-07,women,World Championship,WCH_WOMEN,other,MEX,SRB,51,75,0,3,team_b,Nippongaishi Hall,,True,fivb_vis,9213,,
fivb_vis:9214,2018-10-07,women,World Championship,WCH_WOMEN,other,BGR,USA,44,75,0,3,team_b,Osaka Municipal Central Gymnasium,,True,fivb_vis,9214,,
fivb_vis:9215,2018-10-07,women,World Championship,WCH_WOMEN,other,NLD,PRI,75,51,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,9215,,
fivb_vis:9216,2018-10-07,women,World Championship,WCH_WOMEN,other,ITA,AZE,75,41,3,0,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9216,,
fivb_vis:9217,2018-10-07,women,World Championship,WCH_WOMEN,other,JPN,DOM,115,106,3,2,team_a,Nippongaishi Hall,,True,fivb_vis,9217,,
fivb_vis:9218,2018-10-07,women,World Championship,WCH_WOMEN,other,CHN,THA,78,69,3,0,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9218,,
fivb_vis:9219,2018-10-08,women,World Championship,WCH_WOMEN,other,MEX,BRA,80,98,1,3,team_b,Nippongaishi Hall,,True,fivb_vis,9219,,
fivb_vis:9220,2018-10-08,women,World Championship,WCH_WOMEN,other,BGR,RUS,85,98,1,3,team_b,Osaka Municipal Central Gymnasium,,True,fivb_vis,9220,,
fivb_vis:9221,2018-10-08,women,World Championship,WCH_WOMEN,other,DEU,SRB,54,75,0,3,team_b,Nippongaishi Hall,,True,fivb_vis,9221,,
fivb_vis:9222,2018-10-08,women,World Championship,WCH_WOMEN,other,TUR,USA,56,75,0,3,team_b,Osaka Municipal Central Gymnasium,,True,fivb_vis,9222,,
fivb_vis:9223,2018-10-08,women,World Championship,WCH_WOMEN,other,NLD,DOM,75,49,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,9223,,
fivb_vis:9224,2018-10-08,women,World Championship,WCH_WOMEN,other,CHN,AZE,75,50,3,0,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9224,,
fivb_vis:9225,2018-10-08,women,World Championship,WCH_WOMEN,other,JPN,PRI,75,54,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,9225,,
fivb_vis:9226,2018-10-08,women,World Championship,WCH_WOMEN,other,ITA,THA,75,42,3,0,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9226,,
fivb_vis:9227,2018-10-10,women,World Championship,WCH_WOMEN,other,NLD,BRA,96,111,2,3,team_b,Nippongaishi Hall,,True,fivb_vis,9227,,
fivb_vis:9228,2018-10-10,women,World Championship,WCH_WOMEN,other,TUR,AZE,98,87,3,1,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9228,,
fivb_vis:9229,2018-10-10,women,World Championship,WCH_WOMEN,other,MEX,DOM,46,75,0,3,team_b,Nippongaishi Hall,,True,fivb_vis,9229,,
fivb_vis:9230,2018-10-10,women,World Championship,WCH_WOMEN,other,BGR,THA,109,107,3,2,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9230,,
fivb_vis:9231,2018-10-10,women,World Championship,WCH_WOMEN,other,DEU,PRI,104,99,3,1,team_a,Nippongaishi Hall,,True,fivb_vis,9231,,
fivb_vis:9232,2018-10-10,women,World Championship,WCH_WOMEN,other,ITA,RUS,97,85,3,1,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9232,,
fivb_vis:9233,2018-10-10,women,World Championship,WCH_WOMEN,other,JPN,SRB,90,94,3,1,team_a,Nippongaishi Hall,,True,fivb_vis,9233,,
fivb_vis:9234,2018-10-10,women,World Championship,WCH_WOMEN,other,CHN,USA,76,59,3,0,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9234,,
fivb_vis:9235,2018-10-11,women,World Championship,WCH_WOMEN,other,MEX,PRI,80,93,1,3,team_b,Nippongaishi Hall,,True,fivb_vis,9235,,
fivb_vis:9236,2018-10-11,women,World Championship,WCH_WOMEN,other,BGR,AZE,75,59,3,0,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9236,,
fivb_vis:9237,2018-10-11,women,World Championship,WCH_WOMEN,other,DEU,DOM,48,75,0,3,team_b,Nippongaishi Hall,,True,fivb_vis,9237,,
fivb_vis:9238,2018-10-11,women,World Championship,WCH_WOMEN,other,TUR,THA,97,87,3,1,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9238,,
fivb_vis:9239,2018-10-11,women,World Championship,WCH_WOMEN,other,NLD,SRB,75,48,3,0,team_a,Nippongaishi Hall,,True,fivb_vis,9239,,
fivb_vis:9240,2018-10-11,women,World Championship,WCH_WOMEN,other,ITA,USA,95,80,3,1,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9240,,
fivb_vis:9241,2018-10-11,women,World Championship,WCH_WOMEN,other,JPN,BRA,108,107,2,3,team_b,Nippongaishi Hall,,True,fivb_vis,9241,,
fivb_vis:9242,2018-10-11,women,World Championship,WCH_WOMEN,other,CHN,RUS,96,85,3,1,team_a,Osaka Municipal Central Gymnasium,,True,fivb_vis,9242,,
fivb_vis:9243,2018-10-14,women,World Championship,WCH_WOMEN,other,CHN,USA,104,104,3,2,team_a,Nippongaishi Hall,,True,fivb_vis,9243,,
fivb_vis:9244,2018-10-14,women,World Championship,WCH_WOMEN,other,JPN,SRB,60,75,0,3,team_b,Nippongaishi Hall,,True,fivb_vis,9244,,
fivb_vis:9245,2018-10-15,women,World Championship,WCH_WOMEN,other,NLD,USA,110,103,3,2,team_a,Nippongaishi Hall,,True,fivb_vis,9245,,
fivb_vis:9246,2018-10-15,women,World Championship,WCH_WOMEN,other,ITA,JPN,106,104,3,2,team_a,Nippongaishi Hall,,True,fivb_vis,9246,,
fivb_vis:9247,2018-10-16,women,World Championship,WCH_WOMEN,other,ITA,SRB,88,98,1,3,team_b,Nippongaishi Hall,,True,fivb_vis,9247,,
fivb_vis:9248,2018-10-16,women,World Championship,WCH_WOMEN,other,NLD,CHN,73,98,1,3,team_b,Nippongaishi Hall,,True,fivb_vis,9248,,
fivb_vis:9249,2018-10-19,women,World Championship,WCH_WOMEN,other,SRB,NLD,101,92,3,1,team_a,Yokohama Arena,,True,fivb_vis,9249,,
fivb_vis:9250,2018-10-19,women,World Championship,WCH_WOMEN,other,CHN,ITA,105,117,2,3,team_b,Yokohama Arena,,True,fivb_vis,9250,,
fivb_vis:9251,2018-10-19,women,World Championship,WCH_WOMEN,other,JPN,USA,87,98,1,3,team_b,Yokohama Arena,,True,fivb_vis,9251,,
fivb_vis:9252,2018-10-20,women,World Championship,WCH_WOMEN,other,NLD,CHN,55,75,0,3,team_b,Yokohama Arena,,True,fivb_vis,9252,,
fivb_vis:9253,2018-10-20,women,World Championship,WCH_WOMEN,other,SRB,ITA,109,95,3,2,team_a,Yokohama Arena,,True,fivb_vis,9253,,
fivb_vis:8675,2017-09-26,men,NORCECA Championship,NORCECA_MEN,other,TTO,LCA,75,48,3,0,team_a,Main Competition Hall,,True,fivb_vis,8675,,
fivb_vis:8676,2017-09-26,men,NORCECA Championship,NORCECA_MEN,other,CRI,MTQ,98,81,3,1,team_a,Olympic Training Center,,True,fivb_vis,8676,,
fivb_vis:8677,2017-09-26,men,NORCECA Championship,NORCECA_MEN,other,USA,GTM,75,36,3,0,team_a,Main Competition Hall,,True,fivb_vis,8677,,
fivb_vis:8678,2017-09-26,men,NORCECA Championship,NORCECA_MEN,other,MEX,VCT,75,33,3,0,team_a,Olympic Training Center,,True,fivb_vis,8678,,
fivb_vis:8679,2017-09-27,men,NORCECA Championship,NORCECA_MEN,other,CAN,LCA,75,30,3,0,team_a,Main Competition Hall,,True,fivb_vis,8679,,
fivb_vis:8680,2017-09-27,men,NORCECA Championship,NORCECA_MEN,other,CRI,VCT,75,50,3,0,team_a,Olympic Training Center,,True,fivb_vis,8680,,
fivb_vis:8681,2017-09-27,men,NORCECA Championship,NORCECA_MEN,other,DOM,GTM,75,54,3,0,team_a,Main Competition Hall,,True,fivb_vis,8681,,
fivb_vis:8682,2017-09-27,men,NORCECA Championship,NORCECA_MEN,other,MEX,MTQ,75,38,3,0,team_a,Olympic Training Center,,True,fivb_vis,8682,,
fivb_vis:8683,2017-09-28,men,NORCECA Championship,NORCECA_MEN,other,CAN,TTO,75,43,3,0,team_a,Main Competition Hall,,True,fivb_vis,8683,,
fivb_vis:8684,2017-09-28,men,NORCECA Championship,NORCECA_MEN,other,MTQ,VCT,75,44,3,0,team_a,Olympic Training Center,,True,fivb_vis,8684,,
fivb_vis:8685,2017-09-28,men,NORCECA Championship,NORCECA_MEN,other,USA,DOM,75,48,3,0,team_a,Main Competition Hall,,True,fivb_vis,8685,,
fivb_vis:8686,2017-09-28,men,NORCECA Championship,NORCECA_MEN,other,MEX,CRI,75,45,3,0,team_a,Olympic Training Center,,True,fivb_vis,8686,,
fivb_vis:8687,2017-09-29,men,NORCECA Championship,NORCECA_MEN,other,MTQ,VCT,75,50,3,0,team_a,Olympic Training Center,,True,fivb_vis,8687,,
fivb_vis:8688,2017-09-29,men,NORCECA Championship,NORCECA_MEN,other,GTM,LCA,75,48,3,0,team_a,Olympic Training Center,,True,fivb_vis,8688,,
fivb_vis:8689,2017-09-29,men,NORCECA Championship,NORCECA_MEN,other,TTO,DOM,61,75,0,3,team_b,Main Competition Hall,,True,fivb_vis,8689,,
fivb_vis:8690,2017-09-29,men,NORCECA Championship,NORCECA_MEN,other,USA,CRI,75,26,3,0,team_a,Main Competition Hall,,True,fivb_vis,8690,,
fivb_vis:8691,2017-09-30,men,NORCECA Championship,NORCECA_MEN,other,VCT,LCA,97,79,3,1,team_a,Olympic Training Center,,True,fivb_vis,8691,,
fivb_vis:8692,2017-09-30,men,NORCECA Championship,NORCECA_MEN,other,MTQ,TTO,62,75,0,3,team_b,Olympic Training Center,,True,fivb_vis,8692,,
fivb_vis:8693,2017-09-30,men,NORCECA Championship,NORCECA_MEN,other,GTM,CRI,95,78,3,1,team_a,Main Competition Hall,,True,fivb_vis,8693,,
fivb_vis:8694,2017-09-30,men,NORCECA Championship,NORCECA_MEN,other,MEX,DOM,66,75,0,3,team_b,Main Competition Hall,,True,fivb_vis,8694,,
fivb_vis:8695,2017-09-30,men,NORCECA Championship,NORCECA_MEN,other,CAN,USA,63,75,0,3,team_b,Main Competition Hall,,True,fivb_vis,8695,,
fivb_vis:8696,2017-10-01,men,NORCECA Championship,NORCECA_MEN,other,MTQ,CRI,99,105,3,2,team_a,Olympic Training Center,,True,fivb_vis,8696,,
fivb_vis:8697,2017-10-01,men,NORCECA Championship,NORCECA_MEN,other,GTM,TTO,75,43,3,0,team_a,Olympic Training Center,,True,fivb_vis,8697,,
fivb_vis:8698,2017-10-01,men,NORCECA Championship,NORCECA_MEN,other,MEX,CAN,81,98,1,3,team_b,Main Competition Hall,,True,fivb_vis,8698,,
fivb_vis:8699,2017-10-01,men,NORCECA Championship,NORCECA_MEN,other,DOM,USA,39,75,0,3,team_b,Main Competition Hall,,True,fivb_vis,8699,,
fivb_vis:8737,2017-10-13,women,NORCECA Championship,NORCECA_WOMEN,other,PRI,JAM,75,35,3,0,team_a,Palacio de Voleibol,,True,fivb_vis,8737,,
fivb_vis:8738,2017-10-13,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,GTM,75,25,3,0,team_a,Palacio de Voleibol,,True,fivb_vis,8738,,
fivb_vis:8739,2017-10-14,women,NORCECA Championship,NORCECA_WOMEN,other,GTM,PRI,40,75,0,3,team_b,Palacio de Voleibol,,True,fivb_vis,8739,,
fivb_vis:8740,2017-10-14,women,NORCECA Championship,NORCECA_WOMEN,other,JAM,DOM,31,75,0,3,team_b,Palacio de Voleibol,,True,fivb_vis,8740,,
fivb_vis:8741,2017-10-15,women,NORCECA Championship,NORCECA_WOMEN,other,GTM,JAM,75,62,3,0,team_a,Palacio de Voleibol,,True,fivb_vis,8741,,
fivb_vis:8742,2017-10-15,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,PRI,76,60,3,0,team_a,Palacio de Voleibol,,True,fivb_vis,8742,,
fivb_vis:8709,2017-09-28,women,NORCECA Championship,NORCECA_WOMEN,other,CUB,NIC,75,36,3,0,team_a,Langley Events Centre,,True,fivb_vis,8709,,
fivb_vis:8710,2017-09-28,women,NORCECA Championship,NORCECA_WOMEN,other,CAN,LCA,75,24,3,0,team_a,Langley Events Centre,,True,fivb_vis,8710,,
fivb_vis:8711,2017-09-29,women,NORCECA Championship,NORCECA_WOMEN,other,CUB,LCA,75,24,3,0,team_a,Langley Events Centre,,True,fivb_vis,8711,,
fivb_vis:8712,2017-09-29,women,NORCECA Championship,NORCECA_WOMEN,other,CAN,NIC,75,31,3,0,team_a,Langley Events Centre,,True,fivb_vis,8712,,
fivb_vis:8713,2017-09-30,women,NORCECA Championship,NORCECA_WOMEN,other,LCA,NIC,36,75,0,3,team_b,Langley Events Centre,,True,fivb_vis,8713,,
fivb_vis:8714,2017-09-30,women,NORCECA Championship,NORCECA_WOMEN,other,CAN,CUB,75,56,3,0,team_a,Langley Events Centre,,True,fivb_vis,8714,,
fivb_vis:8743,2017-10-13,women,NORCECA Championship,NORCECA_WOMEN,other,MEX,CRI,75,55,3,0,team_a,National Cycling Centre,,True,fivb_vis,8743,,
fivb_vis:8744,2017-10-13,women,NORCECA Championship,NORCECA_WOMEN,other,TTO,DMA,75,32,3,0,team_a,National Cycling Centre,,True,fivb_vis,8744,,
fivb_vis:8745,2017-10-14,women,NORCECA Championship,NORCECA_WOMEN,other,DMA,MEX,27,75,0,3,team_b,National Cycling Centre,,True,fivb_vis,8745,,
fivb_vis:8746,2017-10-14,women,NORCECA Championship,NORCECA_WOMEN,other,CRI,TTO,57,75,0,3,team_b,National Cycling Centre,,True,fivb_vis,8746,,
fivb_vis:8747,2017-10-15,women,NORCECA Championship,NORCECA_WOMEN,other,DMA,CRI,40,75,0,3,team_b,National Cycling Centre,,True,fivb_vis,8747,,
fivb_vis:8748,2017-10-15,women,NORCECA Championship,NORCECA_WOMEN,other,TTO,MEX,102,110,2,3,team_b,National Cycling Centre,,True,fivb_vis,8748,,
fivb_vis:8192,2017-06-04,women,World Championship,WCH_WOMEN,other,USA,CHN,39,75,0,3,team_b,NS Mayport Fitness Center,,True,fivb_vis,8192,,
fivb_vis:8193,2017-06-04,women,World Championship,WCH_WOMEN,other,CAN,DEU,89,99,1,3,team_b,NS Mayport Fitness Center,,True,fivb_vis,8193,,
fivb_vis:8194,2017-06-05,women,World Championship,WCH_WOMEN,other,CHN,NLD,75,16,3,0,team_a,NS Mayport Fitness Center,,True,fivb_vis,8194,,
fivb_vis:8195,2017-06-05,women,World Championship,WCH_WOMEN,other,CAN,USA,92,106,2,3,team_b,NS Mayport Fitness Center,,True,fivb_vis,8195,,
fivb_vis:8196,2017-06-06,women,World Championship,WCH_WOMEN,other,NLD,CAN,47,75,0,3,team_b,NS Mayport Fitness Center,,True,fivb_vis,8196,,
fivb_vis:8197,2017-06-06,women,World Championship,WCH_WOMEN,other,DEU,USA,57,76,0,3,team_b,NS Mayport Fitness Center,,True,fivb_vis,8197,,
fivb_vis:8198,2017-06-07,women,World Championship,WCH_WOMEN,other,CHN,DEU,75,29,3,0,team_a,NS Mayport Fitness Center,,True,fivb_vis,8198,,
fivb_vis:8199,2017-06-07,women,World Championship,WCH_WOMEN,other,NLD,USA,34,75,0,3,team_b,NS Mayport Fitness Center,,True,fivb_vis,8199,,
fivb_vis:8200,2017-06-08,women,World Championship,WCH_WOMEN,other,CAN,CHN,22,75,0,3,team_b,NS Mayport Fitness Center,,True,fivb_vis,8200,,
fivb_vis:8201,2017-06-08,women,World Championship,WCH_WOMEN,other,DEU,NLD,98,72,3,1,team_a,NS Mayport Fitness Center,,True,fivb_vis,8201,,
fivb_vis:8202,2017-06-09,women,World Championship,WCH_WOMEN,other,CHN,USA,75,38,3,0,team_a,NS Mayport Fitness Center,,True,fivb_vis,8202,,
fivb_vis:8203,2017-06-09,women,World Championship,WCH_WOMEN,other,CAN,DEU,56,76,0,3,team_b,NS Mayport Fitness Center,,True,fivb_vis,8203,,
fivb_vis:10410,2019-10-01,men,World Cup,WC_MEN,other,AUS,EGY,88,96,1,3,team_b,White Ring,,True,fivb_vis,10410,,
fivb_vis:10411,2019-10-01,men,World Cup,WC_MEN,other,USA,ARG,103,105,2,3,team_b,Marinmesse Fukuoka,,True,fivb_vis,10411,,
fivb_vis:10412,2019-10-01,men,World Cup,WC_MEN,other,RUS,IRN,99,87,3,1,team_a,White Ring,,True,fivb_vis,10412,,
fivb_vis:10413,2019-10-01,men,World Cup,WC_MEN,other,POL,TUN,75,51,3,0,team_a,Marinmesse Fukuoka,,True,fivb_vis,10413,,
fivb_vis:10414,2019-10-01,men,World Cup,WC_MEN,other,BRA,CAN,75,50,3,0,team_a,White Ring,,True,fivb_vis,10414,,
fivb_vis:10415,2019-10-01,men,World Cup,WC_MEN,other,JPN,ITA,75,57,3,0,team_a,Marinmesse Fukuoka,,True,fivb_vis,10415,,
fivb_vis:10416,2019-10-02,men,World Cup,WC_MEN,other,EGY,IRN,99,91,3,1,team_a,White Ring,,True,fivb_vis,10416,,
fivb_vis:10417,2019-10-02,men,World Cup,WC_MEN,other,TUN,ARG,76,98,1,3,team_b,Marinmesse Fukuoka,,True,fivb_vis,10417,,
fivb_vis:10418,2019-10-02,men,World Cup,WC_MEN,other,CAN,RUS,100,104,2,3,team_b,White Ring,,True,fivb_vis,10418,,
fivb_vis:10419,2019-10-02,men,World Cup,WC_MEN,other,ITA,USA,77,94,1,3,team_b,Marinmesse Fukuoka,,True,fivb_vis,10419,,
fivb_vis:10420,2019-10-02,men,World Cup,WC_MEN,other,AUS,BRA,52,75,0,3,team_b,White Ring,,True,fivb_vis,10420,,
fivb_vis:10421,2019-10-02,men,World Cup,WC_MEN,other,POL,JPN,94,82,3,1,team_a,Marinmesse Fukuoka,,True,fivb_vis,10421,,
fivb_vis:10422,2019-10-04,men,World Cup,WC_MEN,other,IRN,CAN,95,92,3,1,team_a,White Ring,,True,fivb_vis,10422,,
fivb_vis:10423,2019-10-04,men,World Cup,WC_MEN,other,ARG,ITA,93,108,2,3,team_b,Marinmesse Fukuoka,,True,fivb_vis,10423,,
fivb_vis:10424,2019-10-04,men,World Cup,WC_MEN,other,RUS,AUS,102,113,2,3,team_b,White Ring,,True,fivb_vis,10424,,
fivb_vis:10425,2019-10-04,men,World Cup,WC_MEN,other,USA,POL,101,90,3,1,team_a,Marinmesse Fukuoka,,True,fivb_vis,10425,,
fivb_vis:10426,2019-10-04,men,World Cup,WC_MEN,other,BRA,EGY,96,85,3,1,team_a,White Ring,,True,fivb_vis,10426,,
fivb_vis:10427,2019-10-04,men,World Cup,WC_MEN,other,JPN,TUN,75,55,3,0,team_a,Marinmesse Fukuoka,,True,fivb_vis,10427,,
fivb_vis:10428,2019-10-05,men,World Cup,WC_MEN,other,EGY,CAN,109,107,2,3,team_b,White Ring,,True,fivb_vis,10428,,
fivb_vis:10429,2019-10-05,men,World Cup,WC_MEN,other,POL,ARG,103,88,3,1,team_a,Marinmesse Fukuoka,,True,fivb_vis,10429,,
fivb_vis:10430,2019-10-05,men,World Cup,WC_MEN,other,BRA,RUS,75,60,3,0,team_a,White Ring,,True,fivb_vis,10430,,
fivb_vis:10431,2019-10-05,men,World Cup,WC_MEN,other,TUN,ITA,58,75,0,3,team_b,Marinmesse Fukuoka,,True,fivb_vis,10431,,
fivb_vis:10432,2019-10-05,men,World Cup,WC_MEN,other,AUS,IRN,90,95,1,3,team_b,White Ring,,True,fivb_vis,10432,,
fivb_vis:10433,2019-10-05,men,World Cup,WC_MEN,other,JPN,USA,59,75,0,3,team_b,Marinmesse Fukuoka,,True,fivb_vis,10433,,
fivb_vis:10434,2019-10-06,men,World Cup,WC_MEN,other,RUS,EGY,96,84,3,1,team_a,White Ring,,True,fivb_vis,10434,,
fivb_vis:10435,2019-10-06,men,World Cup,WC_MEN,other,ITA,POL,58,75,0,3,team_b,Marinmesse Fukuoka,,True,fivb_vis,10435,,
fivb_vis:10436,2019-10-06,men,World Cup,WC_MEN,other,IRN,BRA,95,102,1,3,team_b,White Ring,,True,fivb_vis,10436,,
fivb_vis:10437,2019-10-06,men,World Cup,WC_MEN,other,USA,TUN,75,45,3,0,team_a,Marinmesse Fukuoka,,True,fivb_vis,10437,,
fivb_vis:10438,2019-10-06,men,World Cup,WC_MEN,other,CAN,AUS,96,93,3,1,team_a,White Ring,,True,fivb_vis,10438,,
fivb_vis:10439,2019-10-06,men,World Cup,WC_MEN,other,ARG,JPN,89,101,1,3,team_b,Marinmesse Fukuoka,,True,fivb_vis,10439,,
fivb_vis:10440,2019-10-09,men,World Cup,WC_MEN,other,TUN,CAN,109,109,2,3,team_b,Hiroshima Green Arena,,True,fivb_vis,10440,,
fivb_vis:10441,2019-10-09,men,World Cup,WC_MEN,other,ITA,EGY,75,62,3,0,team_a,Hiroshima Green Arena,,True,fivb_vis,10441,,
fivb_vis:10442,2019-10-09,men,World Cup,WC_MEN,other,ARG,BRA,62,76,0,3,team_b,Hiroshima Green Arena,,True,fivb_vis,10442,,
fivb_vis:10443,2019-10-09,men,World Cup,WC_MEN,other,POL,RUS,100,88,3,1,team_a,Hiroshima Green Arena,,True,fivb_vis,10443,,
fivb_vis:10444,2019-10-09,men,World Cup,WC_MEN,other,USA,IRN,97,73,3,1,team_a,Hiroshima Green Arena,,True,fivb_vis,10444,,
fivb_vis:10445,2019-10-09,men,World Cup,WC_MEN,other,JPN,AUS,75,61,3,0,team_a,Hiroshima Green Arena,,True,fivb_vis,10445,,
fivb_vis:10446,2019-10-10,men,World Cup,WC_MEN,other,ARG,CAN,75,58,3,0,team_a,Hiroshima Green Arena,,True,fivb_vis,10446,,
fivb_vis:10447,2019-10-10,men,World Cup,WC_MEN,other,POL,EGY,75,53,3,0,team_a,Hiroshima Green Arena,,True,fivb_vis,10447,,
