match_id,set_number,team_a_points,team_b_points
fivb_vis:9244,2,18,25
fivb_vis:9244,3,23,25
fivb_vis:9245,1,30,32
fivb_vis:9245,2,15,25
fivb_vis:9245,3,25,22
fivb_vis:9245,4,25,15
fivb_vis:9245,5,15,9
fivb_vis:9246,1,25,20
fivb_vis:9246,2,22,25
fivb_vis:9246,3,25,21
fivb_vis:9246,4,19,25
fivb_vis:9246,5,15,13
fivb_vis:9247,1,21,25
fivb_vis:9247,2,19,25
fivb_vis:9247,3,25,23
fivb_vis:9247,4,23,25
fivb_vis:9248,1,25,23
fivb_vis:9248,2,13,25
fivb_vis:9248,3,18,25
fivb_vis:9248,4,17,25
fivb_vis:9249,1,25,22
fivb_vis:9249,2,26,28
fivb_vis:9249,3,25,19
fivb_vis:9249,4,25,23
fivb_vis:9250,1,18,25
fivb_vis:9250,2,25,21
fivb_vis:9250,3,16,25
fivb_vis:9250,4,31,29
fivb_vis:9250,5,15,17
fivb_vis:9251,1,23,25
fivb_vis:9251,2,16,25
fivb_vis:9251,3,25,23
fivb_vis:9251,4,23,25
fivb_vis:9252,1,22,25
fivb_vis:9252,2,19,25
fivb_vis:9252,3,14,25
fivb_vis:9253,1,21,25
fivb_vis:9253,2,25,14
fivb_vis:9253,3,23,25
fivb_vis:9253,4,25,19
fivb_vis:9253,5,15,12
fivb_vis:8675,1,25,15
fivb_vis:8675,2,25,16
fivb_vis:8675,3,25,17
fivb_vis:8676,1,25,19
fivb_vis:8676,2,25,16
fivb_vis:8676,3,23,25
fivb_vis:8676,4,25,21
fivb_vis:8677,1,25,12
fivb_vis:8677,2,25,14
fivb_vis:8677,3,25,10
fivb_vis:8678,1,25,7
fivb_vis:8678,2,25,16
fivb_vis:8678,3,25,10
fivb_vis:8679,1,25,9
fivb_vis:8679,2,25,13
fivb_vis:8679,3,25,8
fivb_vis:8680,1,25,10
fivb_vis:8680,2,25,19
fivb_vis:8680,3,25,21
fivb_vis:8681,1,25,16
fivb_vis:8681,2,25,20
fivb_vis:8681,3,25,18
fivb_vis:8682,1,25,11
fivb_vis:8682,2,25,15
fivb_vis:8682,3,25,12
fivb_vis:8683,1,25,21
fivb_vis:8683,2,25,12
fivb_vis:8683,3,25,10
fivb_vis:8684,1,25,10
fivb_vis:8684,2,25,14
fivb_vis:8684,3,25,20
fivb_vis:8685,1,25,17
fivb_vis:8685,2,25,21
fivb_vis:8685,3,25,10
fivb_vis:8686,1,25,19
fivb_vis:8686,2,25,16
fivb_vis:8686,3,25,10
fivb_vis:8687,1,25,16
fivb_vis:8687,2,25,18
fivb_vis:8687,3,25,16
fivb_vis:8688,1,25,17
fivb_vis:8688,2,25,15
fivb_vis:8688,3,25,16
fivb_vis:8689,1,18,25
fivb_vis:8689,2,22,25
fivb_vis:8689,3,21,25
fivb_vis:8690,1,25,11
fivb_vis:8690,2,25,7
fivb_vis:8690,3,25,8
fivb_vis:8691,1,22,25
fivb_vis:8691,2,25,20
fivb_vis:8691,3,25,19
fivb_vis:8691,4,25,15
fivb_vis:8692,1,20,25
fivb_vis:8692,2,23,25
fivb_vis:8692,3,19,25
fivb_vis:8693,1,20,25
fivb_vis:8693,2,25,21
fivb_vis:8693,3,25,17
fivb_vis:8693,4,25,15
fivb_vis:8694,1,20,25
fivb_vis:8694,2,23,25
fivb_vis:8694,3,23,25
fivb_vis:8695,1,20,25
fivb_vis:8695,2,22,25
fivb_vis:8695,3,21,25
fivb_vis:8696,1,10,25
fivb_vis:8696,2,25,21
fivb_vis:8696,3,24,26
fivb_vis:8696,4,25,21
fivb_vis:8696,5,15,12
fivb_vis:8697,1,25,18
fivb_vis:8697,2,25,10
fivb_vis:8697,3,25,15
fivb_vis:8698,1,25,21
fivb_vis:8698,2,13,25
fivb_vis:8698,3,25,27
fivb_vis:8698,4,18,25
fivb_vis:8699,1,17,25
fivb_vis:8699,2,10,25
fivb_vis:8699,3,12,25
fivb_vis:8737,1,25,8
fivb_vis:8737,2,25,10
fivb_vis:8737,3,25,17
fivb_vis:8738,1,25,7
fivb_vis:8738,2,25,7
fivb_vis:8738,3,25,11
fivb_vis:8739,1,11,25
fivb_vis:8739,2,16,25
fivb_vis:8739,3,13,25
fivb_vis:8740,1,14,25
fivb_vis:8740,2,11,25
fivb_vis:8740,3,6,25
fivb_vis:8741,1,25,23
fivb_vis:8741,2,25,19
fivb_vis:8741,3,25,20
fivb_vis:8742,1,26,24
fivb_vis:8742,2,25,21
fivb_vis:8742,3,25,15
fivb_vis:8709,1,25,8
fivb_vis:8709,2,25,9
fivb_vis:8709,3,25,19
fivb_vis:8710,1,25,8
fivb_vis:8710,2,25,8
fivb_vis:8710,3,25,8
fivb_vis:8711,1,25,6
fivb_vis:8711,2,25,6
fivb_vis:8711,3,25,12
fivb_vis:8712,1,25,13
fivb_vis:8712,2,25,10
fivb_vis:8712,3,25,8
fivb_vis:8713,1,12,25
fivb_vis:8713,2,11,25
fivb_vis:8713,3,13,25
fivb_vis:8714,1,25,18
fivb_vis:8714,2,25,15
fivb_vis:8714,3,25,23
fivb_vis:8743,1,25,16
fivb_vis:8743,2,25,18
fivb_vis:8743,3,25,21
fivb_vis:8744,1,25,16
fivb_vis:8744,2,25,7
fivb_vis:8744,3,25,9
fivb_vis:8745,1,7,25
fivb_vis:8745,2,13,25
fivb_vis:8745,3,7,25
fivb_vis:8746,1,19,25
fivb_vis:8746,2,16,25
fivb_vis:8746,3,22,25
fivb_vis:8747,1,14,25
fivb_vis:8747,2,13,25
fivb_vis:8747,3,13,25
fivb_vis:8748,1,21,25
fivb_vis:8748,2,22,25
fivb_vis:8748,3,25,23
fivb_vis:8748,4,25,22
fivb_vis:8748,5,9,15
fivb_vis:8192,1,13,25
fivb_vis:8192,2,17,25
fivb_vis:8192,3,9,25
fivb_vis:8193,1,25,27
fivb_vis:8193,2,19,25
fivb_vis:8193,3,25,22
fivb_vis:8193,4,20,25
fivb_vis:8194,1,25,7
fivb_vis:8194,2,25,5
fivb_vis:8194,3,25,4
fivb_vis:8195,1,25,21
fivb_vis:8195,2,15,25
fivb_vis:8195,3,14,25
fivb_vis:8195,4,25,20
fivb_vis:8195,5,13,15
fivb_vis:8196,1,22,25
fivb_vis:8196,2,18,25
fivb_vis:8196,3,7,25
fivb_vis:8197,1,17,25
fivb_vis:8197,2,24,26
fivb_vis:8197,3,16,25
fivb_vis:8198,1,25,11
fivb_vis:8198,2,25,13
fivb_vis:8198,3,25,5
fivb_vis:8199,1,11,25
fivb_vis:8199,2,14,25
fivb_vis:8199,3,9,25
fivb_vis:8200,1,10,25
fivb_vis:8200,2,6,25
fivb_vis:8200,3,6,25
fivb_vis:8201,1,23,25
fivb_vis:8201,2,25,13
fivb_vis:8201,3,25,16
fivb_vis:8201,4,25,18
fivb_vis:8202,1,25,13
fivb_vis:8202,2,25,12
fivb_vis:8202,3,25,13
fivb_vis:8203,1,24,26
fivb_vis:8203,2,15,25
fivb_vis:8203,3,17,25
fivb_vis:10410,1,22,25
fivb_vis:10410,2,25,21
fivb_vis:10410,3,23,25
fivb_vis:10410,4,18,25
fivb_vis:10411,1,21,25
fivb_vis:10411,2,20,25
fivb_vis:10411,3,25,19
fivb_vis:10411,4,25,21
fivb_vis:10411,5,12,15
fivb_vis:10412,1,25,21
fivb_vis:10412,2,25,18
fivb_vis:10412,3,24,26
fivb_vis:10412,4,25,22
fivb_vis:10413,1,25,16
fivb_vis:10413,2,25,23
fivb_vis:10413,3,25,12
fivb_vis:10414,1,25,14
fivb_vis:10414,2,25,22
fivb_vis:10414,3,25,14
fivb_vis:10415,1,25,17
fivb_vis:10415,2,25,19
fivb_vis:10415,3,25,21
fivb_vis:10416,1,22,25
fivb_vis:10416,2,26,24
fivb_vis:10416,3,25,18
fivb_vis:10416,4,26,24
fivb_vis:10417,1,19,25
fivb_vis:10417,2,18,25
fivb_vis:10417,3,25,23
fivb_vis:10417,4,14,25
fivb_vis:10418,1,25,23
fivb_vis:10418,2,25,16
fivb_vis:10418,3,17,25
fivb_vis:10418,4,23,25
fivb_vis:10418,5,10,15
fivb_vis:10419,1,25,19
fivb_vis:10419,2,19,25
fivb_vis:10419,3,14,25
fivb_vis:10419,4,19,25
fivb_vis:10420,1,15,25
fivb_vis:10420,2,20,25
fivb_vis:10420,3,17,25
fivb_vis:10421,1,25,23
fivb_vis:10421,2,25,17
fivb_vis:10421,3,19,25
fivb_vis:10421,4,25,17
fivb_vis:10422,1,18,25
fivb_vis:10422,2,25,23
fivb_vis:10422,3,27,25
fivb_vis:10422,4,25,19
fivb_vis:10423,1,28,26
fivb_vis:10423,2,25,17
fivb_vis:10423,3,12,25
fivb_vis:10423,4,18,25
fivb_vis:10423,5,10,15
fivb_vis:10424,1,16,25
fivb_vis:10424,2,25,22
fivb_vis:10424,3,28,26
fivb_vis:10424,4,21,25
fivb_vis:10424,5,12,15
fivb_vis:10425,1,25,19
fivb_vis:10425,2,25,20
fivb_vis:10425,3,24,26
fivb_vis:10425,4,27,25
fivb_vis:10426,1,25,19
fivb_vis:10426,2,21,25
fivb_vis:10426,3,25,19
fivb_vis:10426,4,25,22
fivb_vis:10427,1,25,23
fivb_vis:10427,2,25,21
fivb_vis:10427,3,25,11
fivb_vis:10428,1,25,27
fivb_vis:10428,2,25,27
fivb_vis:10428,3,25,16
fivb_vis:10428,4,25,22
fivb_vis:10428,5,9,15
fivb_vis:10429,1,27,29
fivb_vis:10429,2,25,17
fivb_vis:10429,3,25,18
fivb_vis:10429,4,26,24
fivb_vis:10430,1,25,16
fivb_vis:10430,2,25,22
fivb_vis:10430,3,25,22
fivb_vis:10431,1,19,25
fivb_vis:10431,2,21,25
fivb_vis:10431,3,18,25
fivb_vis:10432,1,22,25
fivb_vis:10432,2,25,18
fivb_vis:10432,3,18,25
fivb_vis:10432,4,25,27
fivb_vis:10433,1,19,25
fivb_vis:10433,2,19,25
fivb_vis:10433,3,21,25
fivb_vis:10434,1,25,19
fivb_vis:10434,2,21,25
fivb_vis:10434,3,25,19
fivb_vis:10434,4,25,21
fivb_vis:10435,1,18,25
fivb_vis:10435,2,18,25
fivb_vis:10435,3,22,25
fivb_vis:10436,1,27,25
fivb_vis:10436,2,21,25
fivb_vis:10436,3,25,27
fivb_vis:10436,4,22,25
fivb_vis:10437,1,25,10
fivb_vis:10437,2,25,18
fivb_vis:10437,3,25,17
fivb_vis:10438,1,18,25
fivb_vis:10438,2,28,26
fivb_vis:10438,3,25,20
fivb_vis:10438,4,25,22
fivb_vis:10439,1,19,25
fivb_vis:10439,2,20,25
fivb_vis:10439,3,28,26
fivb_vis:10439,4,22,25
fivb_vis:10440,1,20,25
fivb_vis:10440,2,25,20
fivb_vis:10440,3,27,29
fivb_vis:10440,4,25,20
fivb_vis:10440,5,12,15
fivb_vis:10441,1,25,19
fivb_vis:10441,2,25,21
fivb_vis:10441,3,25,22
fivb_vis:10442,1,19,25
fivb_vis:10442,2,19,25
fivb_vis:10442,3,24,26
fivb_vis:10443,1,25,27
fivb_vis:10443,2,25,21
fivb_vis:10443,3,25,18
fivb_vis:10443,4,25,22
fivb_vis:10444,1,25,18
fivb_vis:10444,2,22,25
fivb_vis:10444,3,25,18
fivb_vis:10444,4,25,12
fivb_vis:10445,1,25,17
fivb_vis:10445,2,25,22
fivb_vis:10445,3,25,22
fivb_vis:10446,1,25,16
fivb_vis:10446,2,25,22
fivb_vis:10446,3,25,20
fivb_vis:10447,1,25,19
fivb_vis:10447,2,25,18
fivb_vis:10447,3,25,16
fivb_vis:10448,1,24,26
fivb_vis:10448,2,17,25
fivb_vis:10448,3,22,25
fivb_vis:10449,1,30,28
fivb_vis:10449,2,25,13
fivb_vis:10449,3,25,22
fivb_vis:10450,1,23,25
fivb_vis:10450,2,22,25
fivb_vis:10450,3,17,25
fivb_vis:10451,1,25,22
fivb_vis:10451,2,21,25
fivb_vis:10451,3,25,22
fivb_vis:10451,4,25,16
fivb_vis:10452,1,25,27
fivb_vis:10452,2,25,23
fivb_vis:10452,3,25,19
fivb_vis:10452,4,17,25
fivb_vis:10452,5,10,15
fivb_vis:10453,1,25,18
fivb_vis:10453,2,25,20
fivb_vis:10453,3,25,9
fivb_vis:10454,1,17,25
fivb_vis:10454,2,14,25
fivb_vis:10454,3,13,25
fivb_vis:10455,1,25,13
fivb_vis:10455,2,25,27
fivb_vis:10455,3,26,28
fivb_vis:10455,4,12,25
fivb_vis:10456,1,21,25
fivb_vis:10456,2,25,11
fivb_vis:10456,3,20,25
fivb_vis:10456,4,25,19
fivb_vis:10456,5,15,13
fivb_vis:10457,1,25,14
fivb_vis:10457,2,18,25
fivb_vis:10457,3,25,23
fivb_vis:10457,4,28,30
fivb_vis:10457,5,15,13
fivb_vis:10458,1,25,23
fivb_vis:10458,2,25,23
fivb_vis:10458,3,21,25
fivb_vis:10458,4,25,16
fivb_vis:10459,1,25,19
fivb_vis:10459,2,17,25
fivb_vis:10459,3,25,15
fivb_vis:10459,4,23,25
fivb_vis:10459,5,16,18
fivb_vis:10460,1,25,14
fivb_vis:10460,2,25,13
fivb_vis:10460,3,25,16
fivb_vis:10461,1,25,19
fivb_vis:10461,2,23,25
fivb_vis:10461,3,19,25
fivb_vis:10461,4,25,16
fivb_vis:10461,5,11,15
fivb_vis:10462,1,25,23
fivb_vis:10462,2,14,25
fivb_vis:10462,3,25,17
fivb_vis:10462,4,25,18
fivb_vis:10463,1,25,16
fivb_vis:10463,2,26,28
fivb_vis:10463,3,25,13
fivb_vis:10463,4,25,21
fivb_vis:10464,1,25,23
fivb_vis:10464,2,25,11
fivb_vis:10464,3,25,16
fivb_vis:10465,1,25,23
fivb_vis:10465,2,26,24
fivb_vis:10465,3,25,20
fivb_vis:10466,1,25,27
fivb_vis:10466,2,25,17
fivb_vis:10466,3,25,22
fivb_vis:10466,4,25,17
fivb_vis:10467,1,25,27
fivb_vis:10467,2,27,29
fivb_vis:10467,3,30,28
fivb_vis:10467,4,25,17
fivb_vis:10467,5,15,13
fivb_vis:10468,1,21,25
fivb_vis:10468,2,17,25
fivb_vis:10468,3,21,25
fivb_vis:10469,1,17,25
fivb_vis:10469,2,26,24
fivb_vis:10469,3,14,25
fivb_vis:10469,4,25,27
fivb_vis:10470,1,22,25
fivb_vis:10470,2,25,16
fivb_vis:10470,3,25,14
fivb_vis:10470,4,25,13
fivb_vis:10471,1,25,18
fivb_vis:10471,2,25,18
fivb_vis:10471,3,25,16
fivb_vis:10472,1,16,25
fivb_vis:10472,2,16,25
fivb_vis:10472,3,15,25
fivb_vis:10473,1,20,25
fivb_vis:10473,2,22,25
fivb_vis:10473,3,15,25
fivb_vis:10474,1,25,20
fivb_vis:10474,2,25,21
fivb_vis:10474,3,26,24
fivb_vis:10475,1,22,25
fivb_vis:10475,2,25,20
fivb_vis:10475,3,25,23
fivb_vis:10475,4,23,25
fivb_vis:10475,5,15,9
fivb_vis:10344,1,25,14
fivb_vis:10344,2,25,20
fivb_vis:10344,3,25,14
fivb_vis:10345,1,14,25
fivb_vis:10345,2,15,25
fivb_vis:10345,3,10,25
fivb_vis:10346,1,16,25
fivb_vis:10346,2,17,25
fivb_vis:10346,3,19,25
fivb_vis:10347,1,25,21
fivb_vis:10347,2,25,15
fivb_vis:10347,3,25,14
fivb_vis:10348,1,20,25
fivb_vis:10348,2,25,23
fivb_vis:10348,3,18,25
fivb_vis:10348,4,25,22
fivb_vis:10348,5,12,15
fivb_vis:10349,1,21,25
fivb_vis:10349,2,11,25
fivb_vis:10349,3,26,24
fivb_vis:10349,4,14,25
fivb_vis:10350,1,12,25
fivb_vis:10350,2,19,25
fivb_vis:10350,3,17,25
fivb_vis:10351,1,18,25
fivb_vis:10351,2,14,25
fivb_vis:10351,3,19,25
fivb_vis:10352,1,23,25
fivb_vis:10352,2,25,17
fivb_vis:10352,3,25,16
fivb_vis:10352,4,25,15
fivb_vis:10353,1,17,25
fivb_vis:10353,2,26,24
fivb_vis:10353,3,23,25
fivb_vis:10353,4,23,25
fivb_vis:10354,1,25,17
fivb_vis:10354,2,25,19
fivb_vis:10354,3,25,16
fivb_vis:10355,1,25,11
fivb_vis:10355,2,23,25
fivb_vis:10355,3,25,27
fivb_vis:10355,4,25,19
fivb_vis:10355,5,15,7
fivb_vis:10356,1,25,13
fivb_vis:10356,2,25,11
fivb_vis:10356,3,25,17
fivb_vis:10357,1,25,17
fivb_vis:10357,2,25,15
fivb_vis:10357,3,23,25
fivb_vis:10357,4,28,30
fivb_vis:10357,5,15,10
fivb_vis:10358,1,21,25
fivb_vis:10358,2,18,25
fivb_vis:10358,3,25,18
fivb_vis:10358,4,11,25
fivb_vis:10359,1,25,22
fivb_vis:10359,2,25,16
fivb_vis:10359,3,25,18
fivb_vis:10360,1,25,23
fivb_vis:10360,2,25,21
fivb_vis:10360,3,25,22
fivb_vis:10361,1,25,23
fivb_vis:10361,2,19,25
fivb_vis:10361,3,22,25
fivb_vis:10361,4,25,27
fivb_vis:10362,1,25,15
fivb_vis:10362,2,23,25
fivb_vis:10362,3,25,23
fivb_vis:10362,4,25,23
fivb_vis:10363,1,25,18
fivb_vis:10363,2,29,27
fivb_vis:10363,3,25,12
fivb_vis:10364,1,25,23
fivb_vis:10364,2,25,18
fivb_vis:10364,3,25,19
fivb_vis:10365,1,25,19
fivb_vis:10365,2,25,21
fivb_vis:10365,3,25,19
fivb_vis:10366,1,20,25
fivb_vis:10366,2,17,25
fivb_vis:10366,3,14,25
fivb_vis:10367,1,17,25
fivb_vis:10367,2,17,25
fivb_vis:10367,3,20,25
fivb_vis:10368,1,25,18
fivb_vis:10368,2,25,23
fivb_vis:10368,3,19,25
fivb_vis:10368,4,24,26
fivb_vis:10368,5,9,15
fivb_vis:10369,1,16,25
fivb_vis:10369,2,23,25
fivb_vis:10369,3,25,23
fivb_vis:10369,4,25,23
fivb_vis:10369,5,5,15
fivb_vis:10370,1,25,14
fivb_vis:10370,2,25,19
fivb_vis:10370,3,25,15
fivb_vis:10371,1,25,21
fivb_vis:10371,2,25,18
fivb_vis:10371,3,25,18
fivb_vis:10372,1,22,25
fivb_vis:10372,2,18,25
fivb_vis:10372,3,19,25
fivb_vis:10373,1,17,25
fivb_vis:10373,2,10,25
fivb_vis:10373,3,17,25
fivb_vis:10374,1,25,19
fivb_vis:10374,2,21,25
fivb_vis:10374,3,25,19
fivb_vis:10374,4,25,9
fivb_vis:10375,1,25,17
fivb_vis:10375,2,25,19
fivb_vis:10375,3,25,19
fivb_vis:10376,1,15,25
fivb_vis:10376,2,14,25
fivb_vis:10376,3,18,25
fivb_vis:10377,1,25,23
fivb_vis:10377,2,23,25
fivb_vis:10377,3,22,25
fivb_vis:10377,4,25,19
fivb_vis:10377,5,15,9
fivb_vis:10378,1,25,16
fivb_vis:10378,2,20,25
fivb_vis:10378,3,25,23
fivb_vis:10378,4,25,16
fivb_vis:10379,1,24,26
fivb_vis:10379,2,25,22
fivb_vis:10379,3,21,25
fivb_vis:10379,4,25,23
fivb_vis:10379,5,8,15
fivb_vis:10380,1,19,25
fivb_vis:10380,2,25,21
fivb_vis:10380,3,22,25
fivb_vis:10380,4,23,25
fivb_vis:10381,1,16,25
fivb_vis:10381,2,25,23
fivb_vis:10381,3,19,25
fivb_vis:10381,4,22,25
fivb_vis:10382,1,22,25
fivb_vis:10382,2,14,25
fivb_vis:10382,3,17,25
fivb_vis:10383,1,25,16
fivb_vis:10383,2,25,17
fivb_vis:10383,3,25,22
fivb_vis:10384,1,25,21
fivb_vis:10384,2,25,16
fivb_vis:10384,3,25,21
fivb_vis:10385,1,25,18
fivb_vis:10385,2,25,22
fivb_vis:10385,3,25,20
fivb_vis:10386,1,25,21
fivb_vis:10386,2,25,18
fivb_vis:10386,3,15,25
fivb_vis:10386,4,25,23
fivb_vis:10387,1,22,25
fivb_vis:10387,2,23,25
fivb_vis:10387,3,9,25
fivb_vis:10388,1,25,21
fivb_vis:10388,2,25,20
fivb_vis:10388,3,20,25
fivb_vis:10388,4,20,25
fivb_vis:10388,5,12,15
fivb_vis:10389,1,25,12
fivb_vis:10389,2,25,12
fivb_vis:10389,3,25,14
fivb_vis:10390,1,26,24
fivb_vis:10390,2,25,18
fivb_vis:10390,3,25,20
fivb_vis:10391,1,14,25
fivb_vis:10391,2,21,25
fivb_vis:10391,3,23,25
fivb_vis:10392,1,25,15
fivb_vis:10392,2,25,16
fivb_vis:10392,3,25,21
fivb_vis:10393,1,25,16
fivb_vis:10393,2,25,23
fivb_vis:10393,3,27,25
fivb_vis:10394,1,11,25
fivb_vis:10394,2,17,25
fivb_vis:10394,3,18,25
fivb_vis:10395,1,25,19
fivb_vis:10395,2,25,16
fivb_vis:10395,3,21,25
fivb_vis:10395,4,25,19
fivb_vis:10396,1,26,24
fivb_vis:10396,2,22,25
fivb_vis:10396,3,22,25
fivb_vis:10396,4,25,17
fivb_vis:10396,5,8,15
fivb_vis:10397,1,21,25
fivb_vis:10397,2,21,25
fivb_vis:10397,3,25,20
fivb_vis:10397,4,25,20
fivb_vis:10397,5,15,6
fivb_vis:10398,1,25,23
fivb_vis:10398,2,18,25
fivb_vis:10398,3,25,20
fivb_vis:10398,4,25,21
fivb_vis:10399,1,25,23
fivb_vis:10399,2,25,22
fivb_vis:10399,3,25,27
fivb_vis:10399,4,18,25
fivb_vis:10399,5,15,4
fivb_vis:10400,1,19,25
fivb_vis:10400,2,15,25
fivb_vis:10400,3,5,25
fivb_vis:10401,1,25,14
fivb_vis:10401,2,25,21
fivb_vis:10401,3,25,16
fivb_vis:10402,1,25,16
fivb_vis:10402,2,25,21
fivb_vis:10402,3,25,22
fivb_vis:10403,1,26,24
fivb_vis:10403,2,25,15
fivb_vis:10403,3,25,14
fivb_vis:10404,1,21,25
fivb_vis:10404,2,16,25
fivb_vis:10404,3,25,16
fivb_vis:10404,4,22,25
fivb_vis:10405,1,25,22
fivb_vis:10405,2,25,21
fivb_vis:10405,3,22,25
fivb_vis:10405,4,25,17
fivb_vis:10406,1,26,28
fivb_vis:10406,2,20,25
fivb_vis:10406,3,25,21
fivb_vis:10406,4,19,25
fivb_vis:10407,1,25,17
fivb_vis:10407,2,25,14
fivb_vis:10407,3,25,12
fivb_vis:10408,1,15,25
fivb_vis:10408,2,24,26
fivb_vis:10408,3,25,14
fivb_vis:10408,4,21,25
fivb_vis:10409,1,25,18
fivb_vis:10409,2,27,25
fivb_vis:10409,3,24,26
fivb_vis:10409,4,25,21
fivb_vis:8749,1,25,12
fivb_vis:8749,2,25,21
fivb_vis:8749,3,25,21
fivb_vis:8750,1,25,15
fivb_vis:8750,2,25,15
fivb_vis:8750,3,25,18
fivb_vis:8751,1,25,19
fivb_vis:8751,2,25,20
fivb_vis:8751,3,25,18
fivb_vis:8752,1,17,25
fivb_vis:8752,2,23,25
fivb_vis:8752,3,23,25
fivb_vis:8753,1,25,14
fivb_vis:8753,2,25,20
fivb_vis:8753,3,25,22
fivb_vis:8754,1,25,21
fivb_vis:8754,2,25,22
fivb_vis:8754,3,30,28
fivb_vis:8797,1,20,25
fivb_vis:8797,2,24,26
fivb_vis:8797,3,13,25
fivb_vis:8798,1,20,25
fivb_vis:8798,2,25,13
fivb_vis:8798,3,25,13
fivb_vis:8798,4,25,22
fivb_vis:8799,1,25,18
fivb_vis:8799,2,25,22
fivb_vis:8799,3,25,21
fivb_vis:8800,1,25,17
fivb_vis:8800,2,25,15
fivb_vis:8800,3,25,11
fivb_vis:8801,1,25,21
fivb_vis:8801,2,25,21
fivb_vis:8801,3,25,20
fivb_vis:8802,1,28,26
fivb_vis:8802,2,25,22
fivb_vis:8802,3,22,25
fivb_vis:8802,4,25,15
fivb_vis:8803,1,25,15
fivb_vis:8803,2,22,25
fivb_vis:8803,3,18,25
fivb_vis:8803,4,20,25
fivb_vis:8804,1,18,25
fivb_vis:8804,2,17,25
fivb_vis:8804,3,22,25
fivb_vis:8805,1,25,22
fivb_vis:8805,2,19,25
fivb_vis:8805,3,8,25
fivb_vis:8805,4,18,25
fivb_vis:8806,1,25,23
fivb_vis:8806,2,13,25
fivb_vis:8806,3,25,18
fivb_vis:8806,4,30,28
fivb_vis:8807,1,24,26
fivb_vis:8807,2,27,25
fivb_vis:8807,3,25,21
fivb_vis:8807,4,14,25
fivb_vis:8807,5,12,15
fivb_vis:8808,1,25,14
fivb_vis:8808,2,25,20
fivb_vis:8808,3,25,13
fivb_vis:8809,1,21,25
fivb_vis:8809,2,25,14
fivb_vis:8809,3,19,25
fivb_vis:8809,4,25,17
fivb_vis:8809,5,15,12
fivb_vis:8810,1,26,28
fivb_vis:8810,2,19,25
fivb_vis:8810,3,25,20
fivb_vis:8810,4,26,24
fivb_vis:8810,5,14,16
fivb_vis:8811,1,22,25
fivb_vis:8811,2,25,18
fivb_vis:8811,3,25,23
fivb_vis:8811,4,25,11
fivb_vis:8812,1,16,25
fivb_vis:8812,2,21,25
fivb_vis:8812,3,17,25
fivb_vis:8813,1,17,25
fivb_vis:8813,2,17,25
fivb_vis:8813,3,16,25
fivb_vis:8814,1,22,25
fivb_vis:8814,2,20,25
fivb_vis:8814,3,25,27
fivb_vis:8815,1,16,25
fivb_vis:8815,2,25,18
fivb_vis:8815,3,18,25
fivb_vis:8815,4,25,19
fivb_vis:8815,5,7,15
fivb_vis:8816,1,15,25
fivb_vis:8816,2,15,25
fivb_vis:8816,3,13,25
fivb_vis:8817,1,25,21
fivb_vis:8817,2,25,17
fivb_vis:8817,3,25,23
fivb_vis:8818,1,25,21
fivb_vis:8818,2,25,18
fivb_vis:8818,3,25,21
fivb_vis:8819,1,23,25
fivb_vis:8819,2,25,22
fivb_vis:8819,3,25,14
fivb_vis:8819,4,25,21
fivb_vis:8820,1,21,25
fivb_vis:8820,2,23,25
fivb_vis:8820,3,25,21
fivb_vis:8820,4,17,25
fivb_vis:8821,1,25,21
fivb_vis:8821,2,19,25
fivb_vis:8821,3,25,23
fivb_vis:8821,4,29,31
fivb_vis:8821,5,10,15
fivb_vis:8822,1,20,25
fivb_vis:8822,2,16,25
fivb_vis:8822,3,23,25
fivb_vis:8823,1,24,26
fivb_vis:8823,2,12,25
fivb_vis:8823,3,23,25
fivb_vis:8824,1,23,25
fivb_vis:8824,2,26,24
fivb_vis:8824,3,25,16
fivb_vis:8824,4,25,16
fivb_vis:8825,1,18,25
fivb_vis:8825,2,23,25
fivb_vis:8825,3,25,19
fivb_vis:8825,4,19,25
fivb_vis:8826,1,25,18
fivb_vis:8826,2,17,25
fivb_vis:8826,3,18,25
fivb_vis:8826,4,25,22
fivb_vis:8826,5,12,15
fivb_vis:8827,1,24,26
fivb_vis:8827,2,24,26
fivb_vis:8827,3,19,25
fivb_vis:8828,1,17,25
fivb_vis:8828,2,19,25
fivb_vis:8828,3,25,23
fivb_vis:8828,4,21,25
fivb_vis:8829,1,19,25
fivb_vis:8829,2,21,25
fivb_vis:8829,3,23,25
fivb_vis:8830,1,25,19
fivb_vis:8830,2,25,20
fivb_vis:8830,3,25,19
fivb_vis:8831,1,25,22
fivb_vis:8831,2,25,18
fivb_vis:8831,3,25,20
fivb_vis:8832,1,25,19
fivb_vis:8832,2,25,14
fivb_vis:8832,3,25,17
fivb_vis:8833,1,25,20
fivb_vis:8833,2,25,27
fivb_vis:8833,3,24,26
fivb_vis:8833,4,15,25
fivb_vis:8834,1,25,23
fivb_vis:8834,2,26,24
fivb_vis:8834,3,22,25
fivb_vis:8834,4,25,17
fivb_vis:8835,1,25,9
fivb_vis:8835,2,25,21
fivb_vis:8835,3,25,14
fivb_vis:8836,1,25,20
fivb_vis:8836,2,17,25
fivb_vis:8836,3,25,20
fivb_vis:8836,4,25,19
fivb_vis:8837,1,11,25
fivb_vis:8837,2,18,25
fivb_vis:8837,3,17,25
fivb_vis:8838,1,18,25
